Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Day,Order_Month,Order_Year,Ship_Day,Ship_Month,Ship_Year,Shipping_Delay,Profit_Margin
5802,Ca-2014-123225,2014-11-07,2014-07-14,First Class,Mn-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,Off-Pa-10000552,Office Supplies,Paper,Xerox 200,10.37,2,0.2,3.63,7,November,2014,14,July,2014,-116,0.35
5803,Ca-2015-163440,2015-03-22,2015-03-24,First Class,Rd-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,Tec-Ph-10000376,Technology,Phones,Square Credit Card Reader,15.98,2,0.2,1.2,22,March,2015,24,March,2015,2,0.08
5804,Us-2017-106796,2017-12-05,2017-05-19,Standard Class,Jp-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,45503,East,Off-Ar-10003504,Office Supplies,Art,Newell 347,10.27,3,0.2,1.16,5,December,2017,19,May,2017,-200,0.11
5805,Ca-2017-113873,2017-11-13,2017-11-19,Standard Class,Ke-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,Off-St-10000943,Office Supplies,Storage,Eldon Profile File 'N Store Portable File Tub Letter/Legal Size Black,61.79,4,0.2,6.18,13,November,2017,19,November,2017,6,0.1
5806,Ca-2017-113873,2017-11-13,2017-11-19,Standard Class,Ke-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,Fur-Bo-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",206.0,3,0.32,-27.26,13,November,2017,19,November,2017,6,-0.13
5807,Ca-2016-149783,2016-04-09,2016-07-09,Second Class,Dl-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Off-Pa-10002195,Office Supplies,Paper,"Rsvp Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.19,3,0.2,4.11,9,April,2016,9,July,2016,91,0.34
5808,Ca-2016-149783,2016-04-09,2016-07-09,Second Class,Dl-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Off-Ap-10001205,Office Supplies,Appliances,Belkin 5 Outlet Surgemaster Power Centers,87.17,2,0.2,8.72,9,April,2016,9,July,2016,91,0.1
5809,Ca-2016-149783,2016-04-09,2016-07-09,Second Class,Dl-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Off-Ar-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.74,2,0.2,8.33,9,April,2016,9,July,2016,91,0.26
5810,Ca-2016-125017,2016-06-02,2016-11-02,Standard Class,Kb-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,Fur-Fu-10000723,Furniture,Furnishings,"Deflect-O Economat Studded, No Bevel Mat For Low Pile Carpeting",132.22,4,0.2,-18.18,2,June,2016,2,November,2016,153,-0.14
5811,Us-2015-163279,2015-03-22,2015-03-26,Standard Class,Jd-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,Off-Pa-10003127,Office Supplies,Paper,Easy-Staple Paper,105.52,4,0.0,48.54,22,March,2015,26,March,2015,4,0.46
5812,Us-2015-163279,2015-03-22,2015-03-26,Standard Class,Jd-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,Fur-Fu-10000747,Furniture,Furnishings,Tenex B1-Re Series Chair Mats For Low Pile Carpets,91.96,2,0.0,15.63,22,March,2015,26,March,2015,4,0.17
5813,Us-2015-163279,2015-03-22,2015-03-26,Standard Class,Jd-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,Tec-Ph-10001795,Technology,Phones,Clearone Chatattach 160 - Speaker Phone,1487.98,3,0.2,186.0,22,March,2015,26,March,2015,4,0.13
5814,Ca-2015-150196,2015-02-07,2015-03-07,First Class,Sr-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Off-Pa-10003797,Office Supplies,Paper,Xerox 209,19.44,3,0.0,9.33,7,February,2015,7,March,2015,28,0.48
5815,Us-2015-106495,2015-06-15,2015-06-17,First Class,Ac-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,Tec-Ac-10002718,Technology,Accessories,Belkin Standard 104 Key Usb Keyboard,11.67,1,0.2,-0.73,15,June,2015,17,June,2015,2,-0.06
5816,Ca-2014-124730,2014-11-26,2014-11-26,Same Day,Ls-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Tec-Ph-10002170,Technology,Phones,Clearsounds Csc500 Amplified Spirit Phone Corded Phone,279.96,4,0.0,78.39,26,November,2014,26,November,2014,0,0.28
5817,Ca-2014-124730,2014-11-26,2014-11-26,Same Day,Ls-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Off-Bi-10001078,Office Supplies,Binders,"Acco Presstex Data Binder With Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.91,3,0.2,4.68,26,November,2014,26,November,2014,0,0.36
5818,Ca-2014-124730,2014-11-26,2014-11-26,Same Day,Ls-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Off-Bi-10001031,Office Supplies,Binders,Pressboard Data Binders By Wilson Jones,17.09,4,0.2,5.77,26,November,2014,26,November,2014,0,0.34
5819,Ca-2014-124730,2014-11-26,2014-11-26,Same Day,Ls-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Off-La-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels For Typewriters, 4"" X 2""",93.15,9,0.0,44.71,26,November,2014,26,November,2014,0,0.48
5820,Ca-2014-124730,2014-11-26,2014-11-26,Same Day,Ls-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Off-La-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.64,26,November,2014,26,November,2014,0,0.49
5821,Ca-2017-117632,2017-12-05,2017-05-18,Standard Class,Cs-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Off-Su-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.77,5,December,2017,18,May,2017,-201,0.02
5822,Ca-2017-117632,2017-12-05,2017-05-18,Standard Class,Cs-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Off-Ap-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0.0,2.1,5,December,2017,18,May,2017,-201,0.27
5823,Ca-2017-117632,2017-12-05,2017-05-18,Standard Class,Cs-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Fur-Ta-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.71,5,December,2017,18,May,2017,-201,-0.04
5824,Ca-2017-117632,2017-12-05,2017-05-18,Standard Class,Cs-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Off-Bi-10001900,Office Supplies,Binders,"Dxl Angle-View Binders With Locking Rings, Black",19.17,4,0.2,6.47,5,December,2017,18,May,2017,-201,0.34
5825,Ca-2014-115056,2014-02-05,2014-02-05,Same Day,Ar-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,Off-Ap-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.14,3,0.2,1.96,5,February,2014,5,February,2014,0,0.07
5826,Ca-2017-161067,2017-03-09,2017-06-09,Second Class,Kb-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Off-Pa-10000418,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.31,9,March,2017,9,June,2017,92,0.48
5827,Ca-2017-161067,2017-03-09,2017-06-09,Second Class,Kb-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Fur-Ch-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair With Aluminum Finish Frame,90.8,1,0.1,14.12,9,March,2017,9,June,2017,92,0.16
5828,Ca-2017-161067,2017-03-09,2017-06-09,Second Class,Kb-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Fur-Ch-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.76,2,0.1,-8.08,9,March,2017,9,June,2017,92,-0.04
5829,Ca-2017-161067,2017-03-09,2017-06-09,Second Class,Kb-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Off-Ar-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.22,9,March,2017,9,June,2017,92,0.4
5830,Ca-2016-122063,2016-03-12,2016-07-12,Standard Class,Mm-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Fur-Ta-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.75,12,March,2016,12,July,2016,122,0.18
5831,Ca-2016-122063,2016-03-12,2016-07-12,Standard Class,Mm-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Fur-Ch-10004754,Furniture,Chairs,"Global Stack Chair With Arms, Black",29.98,1,0.0,8.09,12,March,2016,12,July,2016,122,0.27
5832,Ca-2015-111206,2015-07-18,2015-07-22,Standard Class,Rf-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,Tec-Ac-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.79,18,July,2015,22,July,2015,4,0.34
5833,Ca-2016-142895,2016-07-21,2016-07-26,Standard Class,Bp-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Off-La-10000262,Office Supplies,Labels,Avery 494,6.26,3,0.2,2.04,21,July,2016,26,July,2016,5,0.33
5834,Ca-2016-142895,2016-07-21,2016-07-26,Standard Class,Bp-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Fur-Ch-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0,21,July,2016,26,July,2016,5,0.0
5835,Ca-2015-101868,2015-09-06,2015-06-16,Standard Class,Mj-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Off-Bi-10003876,Office Supplies,Binders,"Green Canvas Binder For 8-1/2"" X 14"" Sheets",64.2,5,0.7,-42.8,6,September,2015,16,June,2015,-82,-0.67
5836,Ca-2015-101868,2015-09-06,2015-06-16,Standard Class,Mj-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Off-Bi-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 Sheets",38.52,3,0.7,-26.96,6,September,2015,16,June,2015,-82,-0.7
5837,Ca-2015-101868,2015-09-06,2015-06-16,Standard Class,Mj-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Tec-Ac-10004396,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.17,6,September,2015,16,June,2015,-82,-0.11
5838,Ca-2017-133207,2017-11-27,2017-03-12,Standard Class,Do-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,Tec-Ph-10004100,Technology,Phones,Griffin Gc17055 Auxiliary Audio Cable,57.57,4,0.2,5.76,27,November,2017,12,March,2017,-260,0.1
5839,Ca-2015-132948,2015-03-27,2015-03-04,Standard Class,Mv-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,Off-St-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.35,27,March,2015,4,March,2015,-23,0.04
5840,Ca-2015-134992,2015-09-22,2015-09-26,Second Class,Mg-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,Off-Pa-10001972,Office Supplies,Paper,Xerox 214,32.4,5,0.0,15.55,22,September,2015,26,September,2015,4,0.48
5841,Ca-2015-134992,2015-09-22,2015-09-26,Second Class,Mg-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,Fur-Fu-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp With Metal Mesh Shade, Black",47.98,2,0.0,11.04,22,September,2015,26,September,2015,4,0.23
5842,Ca-2015-126725,2015-11-17,2015-11-21,Standard Class,Bs-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Tec-Ph-10003174,Technology,Phones,Rca Visys 25825 Wireless Digital Phone,415.97,4,0.2,52.0,17,November,2015,21,November,2015,4,0.13
5843,Ca-2015-126725,2015-11-17,2015-11-21,Standard Class,Bs-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Off-St-10001418,Office Supplies,Storage,Carina Media Storage Towers In Natural & Black,304.9,5,0.0,6.1,17,November,2015,21,November,2015,4,0.02
5844,Ca-2015-126725,2015-11-17,2015-11-21,Standard Class,Bs-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Fur-Fu-10002813,Furniture,Furnishings,"Dax Contemporary Wood Frame With Silver Metal Mat, Desktop, 11 X 14 Size",80.96,4,0.0,29.15,17,November,2015,21,November,2015,4,0.36
5845,Ca-2015-126725,2015-11-17,2015-11-21,Standard Class,Bs-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Off-St-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4,17,November,2015,21,November,2015,4,0.07
5846,Ca-2015-126725,2015-11-17,2015-11-21,Standard Class,Bs-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Off-Pa-10001639,Office Supplies,Paper,Xerox 203,32.4,5,0.0,15.55,17,November,2015,21,November,2015,4,0.48
5847,Ca-2015-126725,2015-11-17,2015-11-21,Standard Class,Bs-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Fur-Ch-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair With Padded Adjustable Arms And Flex Back,225.57,2,0.2,2.82,17,November,2015,21,November,2015,4,0.01
5848,Ca-2015-126725,2015-11-17,2015-11-21,Standard Class,Bs-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Fur-Fu-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5X11,36.6,3,0.0,15.37,17,November,2015,21,November,2015,4,0.42
5849,Ca-2015-121783,2015-10-11,2015-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Off-Ap-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,11,October,2015,14,November,2015,34,0.25
5850,Ca-2015-121783,2015-10-11,2015-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Off-St-10000078,Office Supplies,Storage,Tennsco 6- And 18-Compartment Lockers,795.51,3,0.0,143.19,11,October,2015,14,November,2015,34,0.18
5851,Ca-2015-121783,2015-10-11,2015-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Tec-Co-10001571,Technology,Copiers,Sharp 1540Cs Digital Laser Copier,549.99,1,0.0,275.0,11,October,2015,14,November,2015,34,0.5
5852,Ca-2015-121783,2015-10-11,2015-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Off-Bi-10001658,Office Supplies,Binders,Gbc Standard Therm-A-Bind Covers,74.76,3,0.0,34.39,11,October,2015,14,November,2015,34,0.46
5853,Ca-2015-121783,2015-10-11,2015-11-14,Standard Class,Po-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Fur-Fu-10004351,Furniture,Furnishings,Staple-Based Wall Hangings,29.22,3,0.0,12.86,11,October,2015,14,November,2015,34,0.44
5854,Us-2014-138835,2014-10-09,2014-09-14,Standard Class,Da-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,Off-Bi-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0.0,4.72,9,October,2014,14,September,2014,-25,0.49
5855,Ca-2015-112214,2015-05-08,2015-11-08,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Off-St-10001505,Office Supplies,Storage,"Perma Stor-All Hanging File Box, 13 1/8""W X 12 1/4""D X 10 1/2""H",33.49,7,0.2,-1.26,8,May,2015,8,November,2015,184,-0.04
5856,Ca-2015-112214,2015-05-08,2015-11-08,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Off-Su-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.9,8,May,2015,8,November,2015,184,-0.21
5857,Ca-2015-112214,2015-05-08,2015-11-08,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Off-Bi-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets For Polaroid Photos,1.36,1,0.8,-2.18,8,May,2015,8,November,2015,184,-1.6
5858,Ca-2015-112214,2015-05-08,2015-11-08,Standard Class,Ah-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Fur-Fu-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.44,8,May,2015,8,November,2015,184,-0.78
5859,Us-2017-153255,2017-03-09,2017-07-09,Second Class,Jk-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,Fur-Bo-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.67,2,0.15,14.1,9,March,2017,9,July,2017,122,0.06
5860,Ca-2015-108119,2015-01-11,2015-08-11,Standard Class,Ms-17530,Marybeth Skach,Consumer,United States,Conway,Arkansas,72032,South,Fur-Ta-10002530,Furniture,Tables,"Iceberg Officeworks 42"" Round Tables",301.96,2,0.0,45.29,11,January,2015,11,August,2015,212,0.15
5861,Ca-2015-157434,2015-04-29,2015-04-05,Second Class,Jk-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Off-Pa-10001526,Office Supplies,Paper,Xerox 1949,7.97,2,0.2,2.89,29,April,2015,5,April,2015,-24,0.36
5862,Ca-2016-101525,2016-01-05,2016-04-05,Second Class,Cm-12235,Chris Mcafee,Consumer,United States,Little Rock,Arkansas,72209,South,Off-Pa-10001497,Office Supplies,Paper,Xerox 1914,109.92,2,0.0,53.86,5,January,2016,5,April,2016,91,0.49
5863,Ca-2016-101525,2016-01-05,2016-04-05,Second Class,Cm-12235,Chris Mcafee,Consumer,United States,Little Rock,Arkansas,72209,South,Off-Pa-10003936,Office Supplies,Paper,Xerox 1994,19.44,3,0.0,9.33,5,January,2016,5,April,2016,91,0.48
5864,Ca-2016-101525,2016-01-05,2016-04-05,Second Class,Cm-12235,Chris Mcafee,Consumer,United States,Little Rock,Arkansas,72209,South,Off-Ar-10000716,Office Supplies,Art,Dixon Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.35,5,January,2016,5,April,2016,91,0.39
5865,Us-2014-117968,2014-05-08,2014-07-08,Second Class,Rs-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Off-Ap-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.25,8,May,2014,8,July,2014,61,0.28
5866,Us-2014-117968,2014-05-08,2014-07-08,Second Class,Rs-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Off-Ar-10004165,Office Supplies,Art,"Binney & Smith Inktank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0.0,2.01,8,May,2014,8,July,2014,61,0.44
5867,Us-2014-117968,2014-05-08,2014-07-08,Second Class,Rs-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Fur-Ch-10002335,Furniture,Chairs,Hon Gueststacker Chair,1133.35,5,0.0,294.67,8,May,2014,8,July,2014,61,0.26
5868,Ca-2016-158211,2016-04-01,2016-08-01,Standard Class,Bp-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Off-Ar-10004078,Office Supplies,Art,Newell 312,4.67,1,0.2,0.58,1,April,2016,1,August,2016,122,0.12
5869,Ca-2016-158211,2016-04-01,2016-08-01,Standard Class,Bp-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Off-Bi-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.18,1,April,2016,1,August,2016,122,-0.77
5870,Ca-2016-152247,2016-07-11,2016-12-11,Standard Class,Ma-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,Fur-Ch-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,4,0.2,100.2,11,July,2016,11,December,2016,153,0.06
5871,Ca-2016-128223,2016-06-14,2016-06-14,Same Day,Eb-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,Fur-Ta-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.49,7,0.2,80.84,14,June,2016,14,June,2016,0,0.06
5872,Ca-2016-154235,2016-09-24,2016-09-28,Standard Class,Rd-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,Fur-Fu-10004006,Furniture,Furnishings,"Deflect-O Duramat Lighweight, Studded, Beveled Mat For Low Pile Carpeting",127.95,3,0.0,21.75,24,September,2016,28,September,2016,4,0.17
5873,Ca-2017-129910,2017-03-30,2017-03-04,Standard Class,Me-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,Off-St-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0.0,16.73,30,March,2017,4,March,2017,-26,0.28
5874,Ca-2017-133095,2017-04-06,2017-04-06,Same Day,Eh-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Off-Bi-10002353,Office Supplies,Binders,Gbc Velobind Cover Sets,108.08,7,0.0,54.04,6,April,2017,6,April,2017,0,0.5
5875,Ca-2017-133095,2017-04-06,2017-04-06,Same Day,Eh-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Off-Bi-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0.0,4.39,6,April,2017,6,April,2017,0,0.46
